x,y,z,visible_cameras,nx,ny,nz
-78.3759,-16.2362,-16.0378,6.0000,0.9833,0.0014,0.1820
-51.8023,40.7548,-60.9633,6.0000,0.6634,-0.0008,0.7483
-34.4934,49.2800,72.1817,7.0000,0.4764,-0.0003,-0.8792
67.2610,-11.2794,43.3123,7.0000,-0.8634,0.0022,-0.5045
7.8923,-28.5718,79.6097,7.0000,-0.1116,-0.0000,-0.9937
-78.0568,-23.0043,17.5252,6.0000,0.9780,0.0004,-0.2087
-24.5303,22.6504,-76.1463,6.0000,0.2785,-0.0005,0.9604
61.4234,59.5218,-51.2559,6.0000,-0.7579,-0.0034,0.6524
42.1108,-51.8808,68.0197,7.0000,-0.5024,-0.0003,-0.8646
-79.7282,-7.3606,6.5890,7.0000,0.9938,0.0000,-0.1113
-63.4168,-10.3811,48.7680,7.0000,0.7989,-0.0003,-0.6014
-79.9998,-45.5781,0.1684,7.0000,0.9999,0.0003,-0.0142
77.6966,39.4881,-19.0588,6.0000,-0.9601,-0.0004,0.2796
-71.7589,42.5532,35.3647,7.0000,0.9145,-0.0004,-0.4047
-66.8037,-24.5443,44.0144,7.0000,0.8117,0.0011,-0.5841
-79.0973,-56.9006,11.9842,7.0000,0.9937,-0.0005,-0.1122
-35.6286,-25.5075,71.6282,7.0000,0.4753,0.0004,-0.8798
42.2842,-42.9313,67.9121,7.0000,-0.5032,-0.0002,-0.8642
63.2849,15.8467,-48.9389,7.0000,-0.8188,-0.0007,0.5740
31.6073,-15.9440,73.4914,7.0000,-0.4051,-0.0004,-0.9143
-39.8600,51.6022,69.3627,7.0000,0.4764,-0.0003,-0.8792
-42.6317,2.5307,67.6944,7.0000,0.5533,-0.0021,-0.8330
79.5726,6.7520,8.2585,7.0000,-0.9937,0.0001,-0.1121
-27.0541,2.1524,-75.2866,7.0000,0.3767,-0.0008,0.9263
44.7363,14.9308,-66.3224,7.0000,-0.5846,-0.0011,0.8113
-79.1062,-18.3106,-11.9252,6.0000,0.9833,0.0014,0.1820
45.0377,-50.7973,-66.1181,7.0000,-0.5824,-0.0001,0.8129
-66.2827,28.1568,44.7952,7.0000,0.8125,-0.0001,-0.5829
-77.4513,6.0884,20.0323,6.0000,0.9779,-0.0015,-0.2088
73.8808,36.5908,-30.6859,7.0000,-0.9259,-0.0007,0.3777
72.2423,40.3242,-34.3664,7.0000,-0.8805,0.0022,0.4740
30.3028,-26.5605,74.0388,7.0000,-0.4053,-0.0003,-0.9142
43.8939,-19.3342,66.8829,7.0000,-0.5666,-0.0007,-0.8240
-67.7601,-48.9537,-42.5273,7.0000,0.8201,0.0016,0.5723
12.6119,-23.6354,78.9996,7.0000,-0.1116,-0.0000,-0.9937
11.8430,-54.7475,-79.1185,7.0000,-0.1115,-0.0016,0.9938
-30.1147,-4.4084,74.1155,7.0000,0.3761,0.0011,-0.9266
-60.5792,-16.2520,52.2509,6.0000,0.7357,0.0009,-0.6773
-61.4032,-28.0421,-51.2801,6.0000,0.7480,-0.0018,0.6637
77.5180,-11.1661,19.7726,6.0000,-0.9774,-0.0012,-0.2113
32.1659,-24.8510,73.2486,7.0000,-0.4053,-0.0003,-0.9142
19.0956,-31.9414,-77.6876,6.0000,-0.2078,-0.0001,0.9782
-39.0636,30.3422,-69.8143,7.0000,0.4759,-0.0002,0.8795
3.2672,-45.5467,79.9333,7.0000,-0.0133,-0.0008,-0.9999
24.0748,5.8252,-76.2916,6.0000,-0.3086,0.0009,0.9512
53.7333,-1.7740,-59.2683,6.0000,-0.6785,0.0005,0.7346
76.2677,-43.7751,24.1505,6.0000,-0.9516,-0.0003,-0.3073
55.0718,23.9387,58.0267,6.0000,-0.7077,0.0009,-0.7065
76.9728,56.4801,-21.7989,6.0000,-0.9600,-0.0009,0.2798
-58.5472,53.8292,54.5181,6.0000,0.7363,-0.0018,-0.6767
77.6087,37.7871,19.4138,6.0000,-0.9777,0.0008,-0.2101
37.7427,-50.2142,-70.5371,7.0000,-0.5042,0.0008,0.8636
73.0697,53.6046,32.5703,7.0000,-0.9142,-0.0018,-0.4052
-75.2058,14.8041,27.2780,6.0000,0.9517,-0.0008,-0.3071
-67.3271,43.3902,-43.2095,7.0000,0.8204,-0.0001,0.5718
-21.0970,44.6887,-77.1681,6.0000,0.2801,0.0018,0.9600
69.1999,10.6111,40.1420,7.0000,-0.8641,-0.0006,-0.5033
-39.5223,50.2724,-69.5557,7.0000,0.4746,-0.0022,0.8802
76.9907,3.1605,21.7355,6.0000,-0.9515,-0.0012,-0.3075
5.4203,-38.4254,-79.8162,7.0000,-0.1111,-0.0003,0.9938
-23.1759,30.8539,76.5694,6.0000,0.2775,0.0010,-0.9607
79.9635,16.4097,-2.4176,7.0000,-0.9999,0.0015,-0.0135
-50.4343,49.6667,62.0997,6.0000,0.6496,0.0008,-0.7602
-57.9352,33.8702,-55.1680,6.0000,0.7475,0.0015,0.6642
79.5084,-15.2499,-8.8551,7.0000,-0.9965,0.0007,0.0842
-38.8153,-12.1923,-69.9526,7.0000,0.4760,-0.0003,0.8795
-8.5711,-33.5793,79.5395,7.0000,0.0833,-0.0016,-0.9965
50.1700,-23.5654,62.3135,7.0000,-0.6034,0.0004,-0.7974
-20.5862,-17.2093,-77.3059,6.0000,0.2783,0.0000,0.9605
68.2207,11.8225,41.7844,7.0000,-0.8641,-0.0006,-0.5033
-8.1125,42.8825,-79.5876,7.0000,0.0845,0.0011,0.9964
9.5330,30.3491,79.4300,7.0000,-0.1125,-0.0001,-0.9937
-62.6517,42.9974,-49.7469,6.0000,0.7476,0.0006,0.6642
70.8888,20.6725,37.0779,7.0000,-0.8639,0.0005,-0.5036
-7.1933,0.0146,-79.6759,7.0000,0.0845,-0.0005,0.9964
50.4744,35.7939,62.0672,7.0000,-0.6031,0.0000,-0.7976
36.1987,-39.2244,-71.3418,7.0000,-0.5037,0.0004,0.8639
49.1194,45.0592,-63.1449,7.0000,-0.6029,-0.0005,0.7978
64.0577,1.1826,47.9230,7.0000,-0.7990,0.0012,-0.6013
-4.8148,14.6384,79.8550,7.0000,0.0840,-0.0003,-0.9965
48.6564,-36.9958,-63.5024,7.0000,-0.6022,-0.0001,0.7983
23.5113,13.6778,76.4671,6.0000,-0.3061,-0.0003,-0.9520
58.9036,-14.9937,54.1329,6.0000,-0.7066,-0.0001,-0.7077
61.7614,38.7365,50.8481,7.0000,-0.7976,-0.0015,-0.6032
51.1633,-47.5265,-61.5005,7.0000,-0.6034,-0.0006,0.7975
61.6733,57.6844,50.9549,7.0000,-0.7966,-0.0004,-0.6045
-77.0311,4.9257,21.5918,6.0000,0.9520,-0.0002,-0.3062
73.9663,55.2444,30.4792,7.0000,-0.9142,-0.0018,-0.4052
8.5753,-33.8146,-79.5391,7.0000,-0.1104,0.0009,0.9939
-79.0156,47.0020,-12.5112,6.0000,0.9834,0.0010,0.1814
-64.1268,-11.7593,-47.8304,7.0000,0.8164,-0.0023,0.5775
-38.0215,39.5384,70.3872,7.0000,0.4759,0.0012,-0.8795
-79.8863,-41.6538,4.2637,7.0000,0.9999,0.0021,-0.0134
-79.2194,8.1885,-11.1482,6.0000,0.9834,0.0002,0.1814
33.6805,-11.0117,-72.5646,7.0000,-0.4065,0.0001,0.9137
-42.8489,46.6893,67.5572,7.0000,0.5540,0.0006,-0.8325
-13.3694,-18.5824,78.8750,6.0000,0.1807,0.0007,-0.9835
-9.5021,-40.6118,-79.4337,7.0000,0.0838,-0.0006,0.9965
61.4244,-1.1843,-51.2547,6.0000,-0.7583,0.0010,0.6519
-34.0987,-31.8730,-72.3691,7.0000,0.4604,0.0007,0.8877
-77.1192,-27.1650,-21.2751,6.0000,0.9602,0.0002,0.2794
9.9025,-15.6646,79.3848,7.0000,-0.1125,-0.0005,-0.9936
-52.4441,52.4517,60.4121,6.0000,0.6496,0.0008,-0.7602
66.3754,-54.9186,44.6576,7.0000,-0.7980,0.0016,-0.6027
-17.2352,41.2667,78.1214,6.0000,0.1808,-0.0003,-0.9835
-52.5489,-59.2866,-60.3210,6.0000,0.6641,0.0000,0.7477
-79.9731,-21.3990,-2.0759,7.0000,0.9999,-0.0023,-0.0126
-78.0770,41.1333,17.4349,6.0000,0.9781,-0.0007,-0.2081
25.5802,-47.5356,75.8001,6.0000,-0.3068,-0.0005,-0.9518
41.5740,56.4825,-68.3491,7.0000,-0.5018,0.0044,0.8649
-5.1106,41.2285,-79.8366,7.0000,0.0845,0.0011,0.9964
51.7818,-0.0470,-60.9807,6.0000,-0.6785,0.0005,0.7346
72.8691,55.8646,-33.0166,7.0000,-0.9267,-0.0037,0.3757
-79.1720,-52.2249,-11.4804,6.0000,0.9836,0.0002,0.1805
3.4882,-48.6099,79.9239,7.0000,-0.0133,-0.0008,-0.9999
26.5851,8.3652,-75.4535,6.0000,-0.3086,0.0009,0.9512
77.0457,20.2745,-21.5398,6.0000,-0.9608,0.0000,0.2774
11.4224,40.0674,79.1804,7.0000,-0.1118,0.0016,-0.9937
75.2175,8.6474,27.2458,6.0000,-0.9515,-0.0012,-0.3075
-26.6352,-42.2148,75.4358,7.0000,0.3772,0.0004,-0.9261
-35.1107,-16.7662,71.8835,7.0000,0.4761,0.0016,-0.8794
70.6740,33.1878,-37.4859,7.0000,-0.8805,0.0022,0.4740
-79.8524,10.7753,4.8573,7.0000,0.9999,-0.0005,-0.0113
-74.1351,-32.1260,-30.0663,7.0000,0.9255,0.0003,0.3787
65.1262,14.5405,46.4605,7.0000,-0.7982,-0.0015,-0.6023
-72.9602,18.4670,32.8147,7.0000,0.9137,-0.0004,-0.4063
72.1179,-6.0238,34.6267,7.0000,-0.9142,0.0011,-0.4052
41.7414,58.8396,-68.2470,7.0000,-0.5018,0.0044,0.8649
69.6177,6.8084,-39.4129,7.0000,-0.8801,-0.0005,0.4749
73.5854,-17.9865,31.3876,7.0000,-0.9146,0.0003,-0.4045
-60.5733,57.3929,52.2578,6.0000,0.7367,-0.0024,-0.6763
76.7462,-41.7940,-22.5837,6.0000,-0.9603,-0.0015,0.2790
-33.0190,-39.5778,-72.8680,7.0000,0.3767,0.0002,0.9263
12.4496,44.5023,-79.0254,7.0000,-0.1107,-0.0003,0.9939
-79.1909,-39.1163,11.3489,7.0000,0.9935,-0.0008,-0.1137
59.0640,45.6365,-53.9578,6.0000,-0.7588,0.0004,0.6513
79.6867,-50.8406,7.0732,7.0000,-0.9936,-0.0001,-0.1126
79.8425,14.0829,-5.0171,7.0000,-0.9966,0.0012,0.0822
23.4491,50.8322,-76.4862,6.0000,-0.3089,0.0008,0.9511
-56.4030,29.3851,56.7336,6.0000,0.6897,0.0012,-0.7241
-2.7502,36.6196,79.9527,7.0000,-0.0148,0.0000,-0.9999
1.2291,-54.1829,-79.9906,7.0000,-0.0153,0.0006,0.9999
-29.2000,26.2358,-74.4806,7.0000,0.3765,0.0006,0.9264
-79.6444,-42.5689,7.5348,7.0000,0.9935,-0.0008,-0.1137
-47.5797,54.9313,64.3131,7.0000,0.5742,0.0008,-0.8187
-66.2970,54.8541,44.7739,7.0000,0.8117,-0.0001,-0.5841
76.6630,-4.1934,22.8645,6.0000,-0.9514,0.0004,-0.3080
43.7481,42.6100,66.9784,7.0000,-0.5657,0.0003,-0.8246
-54.3733,-20.6830,-58.6817,6.0000,0.6657,-0.0002,0.7462
-3.6006,18.4147,79.9189,7.0000,0.0843,0.0005,-0.9964
61.5647,-16.2689,-51.0861,6.0000,-0.7590,-0.0011,0.6511
61.7755,44.0271,-50.8309,6.0000,-0.7588,0.0004,0.6513
-79.6092,44.8138,7.8977,7.0000,0.9938,0.0017,-0.1113
-3.6880,49.6312,-79.9149,7.0000,0.0851,-0.0009,0.9964
-51.5153,53.2125,-61.2060,6.0000,0.6636,-0.0003,0.7481
-79.9531,38.8317,-2.7390,7.0000,0.9999,0.0004,-0.0142
-16.2031,19.3815,78.3419,6.0000,0.1815,0.0001,-0.9834
-62.0783,41.5943,50.4608,7.0000,0.7962,0.0012,-0.6051
-68.6506,-28.9912,41.0743,7.0000,0.8628,-0.0025,-0.5055
52.7977,-6.6534,60.1033,6.0000,-0.6638,-0.0003,-0.7479
-61.3686,-6.8041,-51.3214,6.0000,0.7460,0.0005,0.6659
-78.1610,57.5767,-17.0545,6.0000,0.9832,-0.0029,0.1827
78.8769,1.3296,13.3577,6.0000,-0.9777,0.0005,-0.2098
-76.7747,-28.0974,-22.4867,6.0000,0.9602,0.0002,0.2794
-34.2501,-25.6931,72.2975,7.0000,0.4753,0.0004,-0.8798
57.7612,19.3358,-55.3502,6.0000,-0.7233,0.0003,0.6906
78.9608,51.0960,12.8527,6.0000,-0.9780,0.0008,-0.2087
-19.5262,5.4869,-77.5805,6.0000,0.2785,-0.0008,0.9604
-1.6445,-37.4918,-79.9831,7.0000,-0.0130,-0.0006,0.9999
68.1803,3.5510,-41.8504,7.0000,-0.8322,0.0002,0.5545
-36.6845,42.4104,-71.0932,7.0000,0.4749,0.0003,0.8800
78.4041,-35.2893,-15.8997,6.0000,-0.9835,-0.0000,0.1809
-29.6855,26.0322,-74.2884,7.0000,0.3765,0.0006,0.9264
-12.9457,15.5917,78.9456,6.0000,0.1800,-0.0002,-0.9837
61.6911,-46.4696,-50.9334,6.0000,-0.7592,0.0006,0.6509
31.1588,39.7157,73.6826,7.0000,-0.4052,0.0005,-0.9142
6.2703,-4.1923,79.7539,7.0000,-0.1128,-0.0010,-0.9936
-49.3184,57.2457,-62.9897,6.0000,0.6633,0.0055,0.7484
45.9427,49.2014,65.4925,7.0000,-0.6031,-0.0002,-0.7977
69.6094,58.1707,-39.4275,7.0000,-0.8793,0.0008,0.4763
-77.1502,-15.2100,21.1625,6.0000,0.9522,0.0010,-0.3056
-79.4027,-24.1807,9.7579,7.0000,0.9936,-0.0008,-0.1129
32.3826,47.5165,-73.1531,7.0000,-0.4053,0.0000,0.9142
13.4491,-6.0864,-78.8614,6.0000,-0.2081,0.0001,0.9781
77.6309,53.1944,-19.3245,6.0000,-0.9601,-0.0004,0.2796
-24.6805,5.3440,-76.0978,6.0000,0.2785,-0.0008,0.9604
-72.8277,33.6337,-33.1079,7.0000,0.9255,-0.0004,0.3787
26.2677,-27.3198,-75.5646,6.0000,-0.3054,-0.0007,0.9522
-66.9184,-59.5048,-43.8398,7.0000,0.8198,0.0003,0.5726
-57.4992,-35.8928,55.6223,6.0000,0.7349,0.0014,-0.6782
3.6088,56.6842,-79.9186,7.0000,-0.0118,0.0040,0.9999
-66.4336,-46.6782,44.5710,7.0000,0.8125,-0.0013,-0.5829
-48.8133,-57.0222,63.3818,7.0000,0.5741,-0.0024,-0.8188
-57.7143,-1.0703,-55.3990,6.0000,0.7460,0.0014,0.6659
-12.3139,4.2885,-79.0466,6.0000,0.1838,0.0009,0.9830
-41.0795,27.1381,68.6475,7.0000,0.4759,-0.0008,-0.8795
-66.3000,44.4454,44.7695,7.0000,0.8121,0.0014,-0.5836
75.9472,-9.9671,-25.1401,6.0000,-0.9606,-0.0005,0.2780
-34.9074,2.1377,-71.9824,7.0000,0.4752,0.0013,0.8799
56.1895,-56.5834,56.9450,6.0000,-0.7069,0.0044,-0.7073
-27.7718,24.4581,-75.0248,7.0000,0.3771,0.0002,0.9262
-77.2101,40.7742,-20.9428,6.0000,0.9603,-0.0005,0.2790
35.4856,56.3506,-71.6992,7.0000,-0.4016,0.0015,0.9158
-62.1022,25.9695,50.4313,7.0000,0.7979,-0.0012,-0.6028
15.5950,19.3751,78.4652,6.0000,-0.2090,0.0008,-0.9779
66.0325,9.0240,-45.1631,7.0000,-0.8189,-0.0011,0.5740
-9.5458,-11.9756,79.4284,7.0000,0.0851,-0.0007,-0.9964
56.0789,40.4894,-57.0539,6.0000,-0.6763,-0.0011,0.7366
71.9680,40.5850,-34.9371,7.0000,-0.8803,-0.0001,0.4743
54.9591,9.7710,-58.1334,6.0000,-0.6760,-0.0001,0.7369
-4.1399,29.8320,79.8928,7.0000,0.0840,-0.0005,-0.9965
79.3481,46.4130,-10.1917,7.0000,-0.9966,0.0003,0.0819
15.7598,-46.5368,78.4323,6.0000,-0.2102,-0.0002,-0.9777
-11.7235,-3.1381,-79.1363,6.0000,0.1846,-0.0001,0.9828
78.5462,-30.8384,15.1821,6.0000,-0.9780,0.0004,-0.2086
-71.8127,-47.6998,35.2552,7.0000,0.9143,-0.0002,-0.4051
-65.3282,-47.5888,46.1761,7.0000,0.8125,-0.0013,-0.5829
-38.4127,-14.0311,-70.1745,7.0000,0.4761,-0.0002,0.8794
-43.0117,-26.9005,-67.4537,7.0000,0.5698,0.0027,0.8218
73.4905,2.6752,31.6093,7.0000,-0.9144,0.0003,-0.4049
67.9291,-15.3573,-42.2567,7.0000,-0.8329,-0.0004,0.5535
-71.6397,-16.2318,-35.6056,7.0000,0.8795,0.0019,0.4759
35.1292,12.6569,71.8744,7.0000,-0.4055,0.0002,-0.9141
-58.5296,41.1919,-54.5370,6.0000,0.7476,0.0006,0.6642
58.7638,-15.0527,-54.2846,6.0000,-0.7240,0.0002,0.6898
-51.5920,-50.6038,-61.1413,6.0000,0.6643,-0.0010,0.7475
55.8003,20.9620,57.3264,6.0000,-0.7077,0.0009,-0.7065
36.3691,38.4826,71.2551,7.0000,-0.5021,-0.0008,-0.8648
69.0454,-31.0460,40.4071,7.0000,-0.8639,-0.0009,-0.5036
-78.5526,19.1051,15.1490,6.0000,0.9778,0.0010,-0.2095
-77.2474,11.3274,-20.8047,6.0000,0.9610,-0.0002,0.2765
-71.3691,-3.3711,36.1449,7.0000,0.8640,-0.0004,-0.5036
-67.2007,-9.2628,43.4059,7.0000,0.8636,0.0014,-0.5042
-34.7746,39.7889,-72.0467,7.0000,0.4756,0.0001,0.8796
-73.3505,39.7780,-31.9329,7.0000,0.9255,-0.0004,0.3787
-27.8073,-49.2075,-75.0117,7.0000,0.3767,-0.0009,0.9264
-75.2161,2.7235,-27.2496,7.0000,0.9264,0.0014,0.3766
-78.5415,-57.3047,15.2062,6.0000,0.9775,-0.0032,-0.2108
-77.9166,11.8014,18.1386,6.0000,0.9779,-0.0003,-0.2092
-54.1041,45.2639,-58.9300,6.0000,0.6634,-0.0008,0.7483
79.7963,-15.0091,5.7050,7.0000,-0.9937,-0.0009,-0.1120
76.2161,-26.0926,-24.3128,6.0000,-0.9603,0.0004,0.2791
-51.6963,52.6767,61.0532,6.0000,0.6496,0.0008,-0.7602
-13.7206,4.8685,-78.8146,6.0000,0.1838,0.0009,0.9830
-19.8876,41.3852,-77.4886,6.0000,0.2801,0.0018,0.9600
-16.7431,-55.5835,78.2283,6.0000,0.1833,-0.0011,-0.9831
-4.4608,3.7866,-79.8755,7.0000,0.0853,0.0001,0.9964
58.8532,-10.5097,-54.1876,6.0000,-0.7243,-0.0004,0.6895
-5.4757,3.8334,-79.8124,7.0000,0.0853,0.0001,0.9964
60.6736,9.5905,-52.1413,6.0000,-0.7597,-0.0007,0.6503
-55.3509,47.0722,57.7605,6.0000,0.6894,0.0011,-0.7243
-77.3780,21.3084,20.3138,6.0000,0.9778,0.0010,-0.2095
-2.8192,50.7205,-79.9503,7.0000,0.0851,-0.0009,0.9964
79.7271,-35.2413,-6.6016,7.0000,-0.9964,-0.0018,0.0843
14.1887,-2.2741,-78.7317,6.0000,-0.2084,-0.0010,0.9780
21.0260,-3.2896,-77.1875,6.0000,-0.3087,0.0020,0.9512
-66.2876,54.9060,44.7879,7.0000,0.8117,-0.0001,-0.5841
56.6356,3.5772,-56.5014,6.0000,-0.7224,-0.0005,0.6915
-53.6032,52.2934,-59.3860,6.0000,0.6636,-0.0003,0.7481
-74.6659,37.1580,-28.7229,7.0000,0.9255,-0.0004,0.3787
-55.2897,-8.2172,57.8191,6.0000,0.6898,-0.0003,-0.7240
17.8229,1.0277,-77.9894,6.0000,-0.2084,-0.0010,0.9780
-71.6901,-30.6057,35.5040,7.0000,0.9140,0.0008,-0.4056
63.3440,-35.9328,48.8624,7.0000,-0.7975,0.0018,-0.6033
5.8139,-55.5681,79.7885,7.0000,-0.1127,-0.0006,-0.9936
68.6781,-48.5125,-41.0282,7.0000,-0.8803,0.0003,0.4745
-52.6961,44.9032,60.1924,6.0000,0.6497,-0.0000,-0.7602
55.5386,-38.5112,-57.5800,6.0000,-0.6768,-0.0002,0.7362
66.3970,-49.6007,-44.6255,7.0000,-0.8181,0.0016,0.5751
71.5904,-2.3605,-35.7046,7.0000,-0.8800,-0.0001,0.4750
-71.3880,41.4908,-36.1076,7.0000,0.8801,-0.0014,0.4748
-52.6129,-36.8683,-60.2651,6.0000,0.6632,-0.0014,0.7484
79.2576,7.6259,-10.8737,6.0000,-0.9836,0.0004,0.1804
-14.0484,32.3342,-78.7569,6.0000,0.1808,-0.0002,0.9835
-75.2544,59.4406,27.1437,6.0000,0.9523,0.0074,-0.3049
52.6406,56.3021,60.2409,6.0000,-0.6617,-0.0015,-0.7497
-73.2556,10.3121,-32.1499,7.0000,0.9260,-0.0011,0.3775
-12.9314,42.0185,78.9480,6.0000,0.1808,-0.0003,-0.9835
42.8276,21.1824,-67.5707,7.0000,-0.5047,0.0007,0.8633
31.2158,-21.2017,73.6585,7.0000,-0.4051,-0.0004,-0.9143
-79.8453,13.8413,4.9734,7.0000,0.9935,0.0011,-0.1137
62.9311,-47.7414,49.3931,7.0000,-0.7979,-0.0020,-0.6028
70.6351,-4.5895,-37.5591,7.0000,-0.8800,-0.0001,0.4750
69.8940,32.5771,38.9208,7.0000,-0.8641,0.0002,-0.5032
73.4382,-8.8606,-31.7305,7.0000,-0.9260,-0.0010,0.3775
77.3116,-9.4738,-20.5648,6.0000,-0.9606,-0.0005,0.2780
34.1123,38.6993,-72.3626,7.0000,-0.4056,0.0009,0.9140
69.9178,43.7409,38.8780,7.0000,-0.8648,0.0013,-0.5021
-74.4486,3.0586,29.2816,7.0000,0.9135,0.0018,-0.4069
-78.4267,12.6656,15.7875,6.0000,0.9779,-0.0003,-0.2092
-47.5501,15.0317,-64.3350,7.0000,0.5760,-0.0007,0.8174
-75.1105,55.1003,-27.5393,7.0000,0.9262,0.0023,0.3771
-77.3737,0.5109,20.3301,6.0000,0.9780,-0.0015,-0.2085
77.2003,-22.3785,20.9790,6.0000,-0.9518,0.0010,-0.3068
-9.1732,48.5156,-79.4723,7.0000,0.0851,-0.0009,0.9964
70.9586,41.7069,-36.9442,7.0000,-0.8803,-0.0001,0.4743
76.5084,44.5668,23.3765,6.0000,-0.9519,-0.0008,-0.3063
77.6215,-56.1508,-19.3624,6.0000,-0.9604,0.0003,0.2787
31.9090,-40.6836,-73.3609,7.0000,-0.4027,-0.0017,0.9153
-18.0911,4.6437,77.9276,6.0000,0.1803,0.0002,-0.9836
-76.4182,-44.7616,23.6697,6.0000,0.9524,-0.0001,-0.3048
-63.0342,58.3467,49.2615,7.0000,0.7959,-0.0009,-0.6054
-64.9272,-4.1268,46.7382,7.0000,0.8125,0.0021,-0.5829
-79.9595,54.7842,2.5442,7.0000,0.9999,-0.0005,-0.0153
-63.4638,-56.3759,48.7067,7.0000,0.7978,0.0014,-0.6029
-74.7081,-53.6413,-28.6129,7.0000,0.9266,0.0009,0.3759
76.0650,39.2984,24.7814,6.0000,-0.9521,-0.0013,-0.3056
-4.9435,25.5681,79.8471,7.0000,0.0840,-0.0005,-0.9965
79.7496,47.4985,-6.3247,7.0000,-0.9966,0.0003,0.0819
74.4035,34.2588,-29.3959,7.0000,-0.9259,-0.0007,0.3777
56.8312,54.9303,-56.3046,6.0000,-0.7234,-0.0004,0.6904
74.5165,-47.9372,-29.1082,7.0000,-0.9267,0.0001,0.3758
64.1269,9.0781,47.8303,7.0000,-0.7987,0.0004,-0.6018
-79.4954,-47.9773,8.9709,7.0000,0.9937,-0.0010,-0.1124
16.9974,1.5760,78.1735,6.0000,-0.2091,-0.0005,-0.9779
-71.0024,46.3183,-36.8600,7.0000,0.8801,-0.0014,0.4748
45.7723,-15.0621,65.6117,7.0000,-0.6041,-0.0012,-0.7969
67.3858,-48.6075,-43.1180,7.0000,-0.8334,0.0008,0.5527
-73.4282,-9.3210,-31.7538,7.0000,0.9267,-0.0008,0.3758
-47.7864,49.0348,-64.1596,7.0000,0.5787,0.0010,0.8155
58.4290,-44.3115,54.6448,6.0000,-0.7068,-0.0005,-0.7074
-6.5757,17.7130,-79.7293,7.0000,0.0850,0.0013,0.9964
79.9985,41.0520,-0.4916,7.0000,-0.9999,0.0007,-0.0136
77.7576,24.7295,18.8084,6.0000,-0.9779,-0.0001,-0.2091
-36.3233,-52.5176,71.2784,7.0000,0.4773,0.0037,-0.8787
79.0407,29.6473,-12.3519,6.0000,-0.9831,0.0013,0.1829
-79.7980,35.0404,-5.6816,7.0000,0.9966,-0.0011,0.0824
-46.5315,-22.0593,65.0755,7.0000,0.5762,0.0001,-0.8173
-22.3075,36.0943,-76.8269,6.0000,0.2789,0.0001,0.9603
52.6141,5.5869,60.2641,6.0000,-0.6633,0.0007,-0.7483
-79.9631,-57.2700,-2.4290,7.0000,0.9999,0.0012,-0.0149
-29.3331,-0.6518,-74.4283,7.0000,0.3780,0.0001,0.9258
-78.6671,-44.5678,-14.5427,6.0000,0.9836,0.0002,0.1805
43.6987,39.8952,67.0106,7.0000,-0.5665,0.0001,-0.8241
-53.3009,19.0233,59.6574,6.0000,0.6513,0.0013,-0.7588
74.6147,36.5751,-28.8557,7.0000,-0.9259,-0.0007,0.3777
79.9068,-8.1575,3.8613,7.0000,-0.9999,0.0007,-0.0146
77.3528,-52.2921,20.4094,6.0000,-0.9784,0.0002,-0.2066
31.1616,57.1326,73.6814,7.0000,-0.4024,-0.0012,-0.9155
-7.0021,-21.7464,79.6930,7.0000,0.0829,0.0007,-0.9966
-69.6160,13.0839,-39.4160,7.0000,0.8801,0.0009,0.4748
-10.5030,-7.4685,-79.3075,6.0000,0.1828,0.0001,0.9832
-1.6065,43.8927,-79.9839,7.0000,-0.0142,-0.0007,0.9999
-29.1877,-2.2462,74.4854,7.0000,0.3761,0.0011,-0.9266
37.0127,-48.7690,70.9229,7.0000,-0.5024,-0.0003,-0.8646
-73.1844,-0.7955,32.3117,7.0000,0.9144,0.0007,-0.4049
-41.7964,-56.5006,68.2133,7.0000,0.5542,0.0006,-0.8324
60.3946,9.6419,-52.4642,6.0000,-0.7597,-0.0007,0.6503
-79.8855,-10.7726,-4.2792,7.0000,0.9964,0.0006,0.0846
78.9915,-46.3343,-12.6624,6.0000,-0.9833,-0.0003,0.1821
-77.0512,8.4514,-21.5200,6.0000,0.9610,-0.0005,0.2765
13.4177,-11.1575,-78.8668,6.0000,-0.2081,0.0001,0.9781
-64.2603,55.1564,-47.6510,7.0000,0.8146,0.0003,0.5800
79.6293,-58.7770,7.6921,7.0000,-0.9935,-0.0003,-0.1136
-21.8007,-10.5607,76.9723,6.0000,0.2784,-0.0006,-0.9605
57.0914,-48.9329,-56.0408,6.0000,-0.7240,0.0001,0.6898
-34.8553,-57.3008,72.0077,7.0000,0.4773,0.0037,-0.8787
51.1824,45.9561,-61.4847,7.0000,-0.6029,-0.0005,0.7978
78.4489,33.6953,-15.6769,6.0000,-0.9832,0.0010,0.1824
77.1725,13.7893,21.0808,6.0000,-0.9517,0.0003,-0.3069
-65.0946,32.9009,-46.5048,7.0000,0.8214,-0.0000,0.5704
-75.2061,28.8946,27.2772,6.0000,0.9515,0.0002,-0.3076
14.6054,-52.6664,-78.6555,6.0000,-0.2104,-0.0032,0.9776
-39.0815,8.7975,-69.8043,7.0000,0.4752,0.0013,0.8799
37.6094,45.0814,70.6083,7.0000,-0.5033,0.0012,-0.8641
44.1230,20.0564,66.7320,7.0000,-0.6028,-0.0010,-0.7979
35.5517,16.6963,-71.6664,7.0000,-0.4059,0.0014,0.9139
79.5428,-51.2754,8.5411,7.0000,-0.9936,-0.0001,-0.1126
